after,distnoab,timetorecid,traffcoc,ban,age,black,male,totalyearssentenced,prioroffensenumber,countoffenses,anyrecid,finrecidany,nonfinrecidany
0,-9,,0,1,32,0,1,4.1643834,0,1,0,0,0
1,4809,,1,1,32,0,1,3.2465754,0,2,0,0,0
1,5508,,1,1,19,1,1,10,0,2,0,0,0
1,4477,,0,1,26,1,1,7,0,1,0,0,0
1,1610,,1,1,31,1,1,3.7397261,1,2,0,0,0
1,2049,,1,1,25,0,1,7.4931507,1,1,0,0,0
1,4066,,1,1,29,0,1,3,0,1,0,0,0
1,2475,,1,1,25,1,1,5,1,1,0,0,0
1,782,,0,1,41,0,1,2,0,4,0,0,0
0,-172,,0,1,30,0,1,10,0,1,0,0,0
1,2218,1839,1,1,23,1,1,7,0,1,1,1,0
1,1201,,1,1,30,0,1,4.4931507,1,4,0,0,0
1,2148,,1,1,33,0,1,3.1013699,1,2,0,0,0
1,2735,,0,1,27,1,1,3,0,1,0,0,0
1,2052,,1,1,31,0,1,5,0,2,0,0,0
1,385,2152,0,1,23,0,1,6,0,1,1,0,1
1,3372,,0,1,38,0,1,3,0,1,0,0,0
1,292,,1,1,28,0,1,7,0,1,0,0,0
1,1763,,1,1,46,0,1,7,1,3,0,0,0
1,2132,940,1,1,36,1,1,4.7726026,5,1,1,1,0
1,4590,,1,1,43,1,1,6.0136986,6,1,0,0,0
1,2036,2382,1,1,42,0,1,5,0,1,1,1,0
1,3470,,0,1,29,0,1,4,0,2,0,0,0
1,3919,,0,1,37,0,1,3,0,1,0,0,0
1,5326,,1,1,33,1,1,3,0,2,0,0,0
1,4911,,0,1,50,1,1,3,3,2,0,0,0
1,5015,,0,1,27,0,1,1.8027397,0,5,0,0,0
1,1742,1571,0,1,27,1,1,3,0,1,1,0,1
1,4589,,0,1,54,0,1,1.0027397,0,1,0,0,0
1,1763,1852,1,1,26,0,1,4,0,4,1,1,0
1,3667,,1,1,24,0,1,3,0,2,0,0,0
1,3444,,1,1,35,1,1,3,1,2,0,0,0
1,5681,,0,1,31,0,0,3,0,2,0,0,0
1,4310,,1,1,38,1,0,5,0,2,0,0,0
1,2331,,1,1,40,1,1,6,6,1,0,0,0
1,2772,,1,1,22,1,1,3,0,1,0,0,0
1,4672,,0,1,53,0,1,3,0,2,0,0,0
1,3805,457,1,1,29,1,1,3.0136986,2,4,1,1,0
1,2867,664,1,1,26,0,1,3,1,1,1,1,0
1,5092,,1,1,32,0,1,3,2,1,0,0,0
1,2167,,0,1,40,0,1,2.1643836,0,1,0,0,0
1,4814,,0,1,37,0,1,3,0,1,0,0,0
1,3478,,0,1,24,0,1,3,0,2,0,0,0
1,4010,,1,1,28,1,1,9.2383566,0,3,0,0,0
1,4011,,0,1,25,0,0,1.0027397,0,2,0,0,0
1,2922,,1,1,46,1,1,8,7,1,0,0,0
1,3693,,1,1,32,1,1,3,0,1,0,0,0
1,5481,,0,1,28,0,1,3,1,1,0,0,0
1,3022,,1,1,28,1,1,3,0,3,0,0,0
1,4582,,0,1,51,0,1,7,0,2,0,0,0
1,2510,,1,1,44,0,1,3,0,1,0,0,0
1,1464,,1,1,31,1,1,3,1,2,0,0,0
1,5340,,0,1,35,0,0,1.4931507,0,3,0,0,0
1,1714,2604,1,1,21,1,1,1.7397261,0,2,1,1,0
1,3514,,1,1,43,0,1,3.3287671,0,4,0,0,0
1,2113,,1,1,21,0,1,2,0,2,0,0,0
1,409,0,1,1,25,1,1,4,0,1,1,0,1
1,6216,,0,1,46,1,0,1.2465754,0,1,0,0,0
1,4016,124,1,1,35,1,1,4.9041095,2,6,1,0,1
0,-323,,1,1,37,0,1,2,0,1,0,0,0
1,4857,,1,1,39,0,1,3,0,1,0,0,0
1,5304,,0,1,26,0,1,2,1,1,0,0,0
1,6038,,0,1,20,1,1,1.0027397,0,1,0,0,0
1,5290,,0,1,35,0,1,3,1,1,0,0,0
1,5215,,0,1,56,1,1,4,0,1,0,0,0
1,4792,,0,1,46,0,1,2.4931507,0,2,0,0,0
1,5262,,0,1,37,0,1,4,0,1,0,0,0
1,5484,,1,1,40,1,1,3,1,1,0,0,0
1,2665,,0,1,38,0,0,1.7534246,0,1,0,0,0
1,3023,,1,1,28,0,1,3.4931507,0,2,0,0,0
1,6131,,1,1,56,0,1,1.4931507,0,2,0,0,0
1,3603,,0,1,32,1,1,3,0,3,0,0,0
1,5159,,1,1,28,1,1,3,0,1,0,0,0
1,4823,,0,1,27,0,0,3,0,2,0,0,0
1,404,,0,1,38,0,1,12,0,2,0,0,0
1,3111,,0,1,36,0,0,5,0,2,0,0,0
1,5095,,1,1,30,0,1,3,0,1,0,0,0
1,5480,,1,1,21,0,1,4,0,3,0,0,0
1,2139,,1,1,28,1,1,3.3342466,0,1,0,0,0
1,802,,0,1,39,1,1,4,1,1,0,0,0
1,4963,,0,1,25,1,1,3.3287671,0,3,0,0,0
1,4626,,0,1,25,0,1,3,0,1,0,0,0
1,1253,,1,1,32,0,1,1.0027397,0,3,0,0,0
1,5541,,0,1,48,0,1,4,0,2,0,0,0
1,3541,,1,1,23,0,1,3.4931507,0,1,0,0,0
1,1215,2211,1,1,32,0,1,1.7397261,0,1,1,0,1
1,4081,,0,1,45,0,1,5,0,2,0,0,0
1,2565,,1,1,33,0,1,3,0,1,0,0,0
1,3497,,0,1,32,1,1,3,0,2,0,0,0
1,1497,,0,1,44,0,1,3,0,2,0,0,0
1,3255,,1,1,22,1,1,3.1643836,0,1,0,0,0
1,4683,,0,1,27,1,1,3,0,1,0,0,0
1,1420,2165,0,1,31,0,1,5.0410957,2,2,1,0,1
1,2570,13,1,1,24,1,1,15,1,2,1,0,1
1,4081,,0,1,31,1,1,5,0,2,0,0,0
1,1741,,0,1,29,1,1,10,0,1,0,0,0
1,4046,,0,1,38,0,1,5,1,1,0,0,0
1,4130,,1,1,41,0,1,5,0,2,0,0,0
1,5194,,0,1,31,0,1,3,1,1,0,0,0
1,3512,,1,1,27,1,1,6.821918,0,2,0,0,0
1,3386,,0,1,40,0,1,3,0,2,0,0,0
1,691,,0,1,25,0,1,1.7397261,0,1,0,0,0
1,1644,935,1,1,30,0,1,3,0,1,1,0,1
1,2409,,0,1,32,0,1,4,0,1,0,0,0
1,180,,1,1,20,1,1,2.9041095,0,1,0,0,0
1,4907,,0,1,37,0,1,5,1,2,0,0,0
1,5465,,0,1,23,1,1,3,0,1,0,0,0
1,1322,1034,1,1,27,1,1,4,0,3,1,0,1
1,5283,,1,1,20,1,1,30,0,4,0,0,0
1,2882,1427,0,1,25,0,0,3,0,2,1,1,0
1,5620,,0,1,33,0,0,2.4931507,1,1,0,0,0
1,1277,,1,1,26,0,1,2,0,2,0,0,0
1,1361,,0,1,61,0,1,3,0,2,0,0,0
1,4640,,1,1,43,0,0,1.0027397,0,1,0,0,0
1,1155,,1,1,33,1,1,5,1,3,0,0,0
1,5303,,0,1,46,0,1,3,0,1,0,0,0
1,1035,,1,1,28,1,1,4,0,1,0,0,0
1,4353,,0,1,37,0,1,4,0,2,0,0,0
1,4821,,0,1,28,0,1,1.0027397,0,1,0,0,0
0,-161,,0,1,29,0,1,4,0,1,0,0,0
1,5458,,0,1,32,0,1,3,0,2,0,0,0
1,3926,1329,0,1,38,0,1,3,1,6,1,0,1
1,1611,,0,1,43,0,1,4.8520546,0,2,0,0,0
1,4494,,0,1,22,0,0,5,0,5,0,0,0
1,4677,,0,1,51,0,1,2,0,1,0,0,0
1,4854,,0,1,29,0,1,3,0,1,0,0,0
1,812,,0,1,30,0,0,3,0,1,0,0,0
1,1395,,1,1,34,1,1,1.4931507,0,1,0,0,0
1,1300,,0,1,20,0,1,1.0027397,0,3,0,0,0
1,3511,478,1,1,49,1,1,3,0,2,1,0,1
1,3163,,1,1,29,1,1,3,1,1,0,0,0
1,5041,,1,1,20,1,1,1.8794521,0,2,0,0,0
1,3896,332,1,1,23,1,1,3,0,3,1,0,1
1,1763,,1,1,47,1,1,3,1,1,0,0,0
1,4304,,0,1,22,0,0,3,0,1,0,0,0
1,1042,,0,1,32,0,1,10,0,1,0,0,0
1,3245,,1,1,46,1,1,5,0,1,0,0,0
0,-266,,0,1,29,1,1,2.3287671,0,1,0,0,0
1,2623,272,0,1,31,0,1,7,1,2,1,1,0
1,4443,,1,1,25,0,1,5,0,1,0,0,0
1,2932,,0,1,25,0,1,6,0,2,0,0,0
1,5274,,1,1,35,1,1,5,0,2,0,0,0
1,5578,,0,1,35,0,1,3,0,1,0,0,0
1,1701,,1,1,50,1,1,3,3,2,0,0,0
1,2118,,0,1,39,0,1,7,0,3,0,0,0
1,2503,2524,1,1,24,1,1,1.7397261,0,1,1,1,0
1,1736,,1,1,33,0,1,2.410959,0,5,0,0,0
1,3123,,1,1,29,1,1,3,0,1,0,0,0
1,4614,,1,1,60,0,1,3,0,2,0,0,0
1,4906,,1,1,37,0,1,2,0,1,0,0,0
1,4233,,1,1,61,0,1,3,0,1,0,0,0
1,4334,333,1,1,32,1,1,3,1,4,1,0,1
1,5864,,0,1,57,0,0,3,0,1,0,0,0
1,1575,,0,1,37,1,1,10,0,4,0,0,0
1,1707,,1,1,26,0,1,3.4931507,0,1,0,0,0
1,385,,1,1,50,1,0,6,0,1,0,0,0
1,5086,,0,1,33,0,1,3.3287671,0,1,0,0,0
1,3325,,0,1,31,1,1,3,0,3,0,0,0
1,5346,,0,1,49,0,0,3,0,1,0,0,0
1,2422,,0,1,30,0,1,5,0,1,0,0,0
1,5445,,1,1,30,1,1,3,1,1,0,0,0
1,844,,0,1,23,1,1,1.0821918,0,1,0,0,0
1,5003,,0,1,27,1,1,3,1,2,0,0,0
1,4078,,1,1,57,0,1,1.4931507,0,1,0,0,0
1,2945,,1,1,21,0,1,2.1397259,0,4,0,0,0
1,3569,,1,1,29,0,1,3.6575344,0,2,0,0,0
1,3168,,1,1,48,0,1,3,1,1,0,0,0
1,3583,,0,1,42,0,1,3,0,1,0,0,0
1,4016,,1,1,34,0,1,7,0,1,0,0,0
1,1742,,0,1,30,0,1,2.4931507,2,3,0,0,0
1,4360,,0,1,21,0,1,3,0,1,0,0,0
1,4380,,0,1,39,0,1,5.8767123,1,3,0,0,0
1,3085,,1,1,28,0,1,7,0,1,0,0,0
1,2152,,1,1,24,1,1,3,0,1,0,0,0
1,3691,,0,1,49,0,1,3,0,4,0,0,0
1,4281,,1,1,26,0,1,3,0,4,0,0,0
1,4132,,0,1,32,0,0,5,0,2,0,0,0
1,1885,98,1,1,28,0,1,10,0,3,1,0,1
1,5355,,0,1,35,1,1,3.2465754,0,1,0,0,0
1,5285,,0,1,32,0,1,1.0027397,0,1,0,0,0
1,2016,,0,1,34,0,1,3.4931507,1,2,0,0,0
1,3346,,0,1,33,1,1,3,0,2,0,0,0
1,6101,,1,1,27,0,1,3,0,2,0,0,0
1,2314,,0,1,32,0,1,3,0,3,0,0,0
1,2904,,1,1,29,1,1,3,0,1,0,0,0
1,1709,1102,0,1,32,0,1,2,0,2,1,1,0
1,1296,,1,1,27,1,1,5,0,1,0,0,0
1,1176,,1,1,45,0,1,1.9013698,0,2,0,0,0
1,2756,,1,1,38,0,1,7,0,2,0,0,0
1,2275,1416,0,1,42,0,1,4.5424657,5,1,1,1,0
1,236,,0,1,39,0,1,9,0,1,0,0,0
1,4928,,0,1,31,0,1,6.4931507,0,1,0,0,0
1,1557,,0,1,38,0,1,3.4931507,0,1,0,0,0
1,5306,,0,1,30,1,1,5,0,2,0,0,0
1,4614,,0,1,31,0,0,6.0739727,0,6,0,0,0
1,4487,,1,1,28,0,1,3,0,1,0,0,0
1,4521,,0,1,65,0,1,1.4931507,0,1,0,0,0
1,2487,,0,1,34,0,1,10,0,4,0,0,0
1,2218,,1,1,26,0,1,7,0,1,0,0,0
1,2639,,1,1,27,0,1,3,0,2,0,0,0
1,3723,,0,1,25,0,1,3.4931507,0,1,0,0,0
1,2003,,1,1,45,1,0,4,0,1,0,0,0
1,1606,,0,1,32,0,1,4,0,1,0,0,0
1,4730,,1,1,35,0,1,3.2465754,0,1,0,0,0
1,5186,,0,1,26,0,1,3,0,1,0,0,0
1,4051,,1,1,29,0,1,4,0,1,0,0,0
1,413,,1,1,31,0,1,5.3287673,0,1,0,0,0
1,2372,,0,1,59,0,1,7,0,3,0,0,0
1,5328,544,0,1,26,1,1,3,2,2,1,1,0
1,4402,,0,1,38,1,1,5,3,1,0,0,0
1,3904,,0,1,24,1,1,9,0,1,0,0,0
1,2174,,0,1,28,0,0,1.4931507,0,1,0,0,0
1,2957,,1,1,23,1,1,4,0,2,0,0,0
1,2145,341,0,1,23,0,0,5,0,1,1,0,1
1,4186,,1,1,63,1,1,3,2,1,0,0,0
1,186,3443,1,1,34,1,1,2.0739727,1,1,1,1,0
1,4970,,0,1,47,0,1,2,2,2,0,0,0
1,3310,,0,1,36,0,1,5,0,2,0,0,0
0,-55,,0,1,27,0,0,12,0,1,0,0,0
1,5347,,0,1,21,1,1,2.5369864,0,2,0,0,0
1,2064,,1,1,34,0,1,5,0,1,0,0,0
1,4801,,0,1,59,1,1,3,1,2,0,0,0
1,5381,,0,1,31,1,1,3,2,2,0,0,0
1,2854,,0,1,21,0,1,4,0,2,0,0,0
1,3562,,0,1,30,0,0,4.2849317,0,1,0,0,0
1,5128,,1,1,31,0,1,3,0,1,0,0,0
1,5271,,0,1,60,1,1,3,0,1,0,0,0
1,4935,,0,1,41,0,1,5,0,2,0,0,0
1,2245,,0,1,33,1,1,5,0,1,0,0,0
1,3738,,0,1,23,0,0,2,0,1,0,0,0
1,4282,948,1,1,26,1,1,3,0,4,1,0,1
1,2713,,1,1,22,0,1,3,0,2,0,0,0
1,3601,,1,1,29,0,0,1.4931507,0,2,0,0,0
1,5625,,1,1,24,1,0,3.0191782,0,2,0,0,0
1,4751,,1,1,35,1,1,3,0,2,0,0,0
1,4568,,0,1,51,0,1,3,0,1,0,0,0
1,5780,,0,1,31,1,1,3,0,1,0,0,0
1,3388,,1,1,28,1,1,3,0,2,0,0,0
1,2405,,0,1,31,0,1,5,0,1,0,0,0
1,4815,,0,1,44,0,1,5,3,1,0,0,0
1,2503,1548,1,1,20,1,1,5,0,3,1,0,1
1,744,,1,1,27,1,1,1.2465754,0,1,0,0,0
1,2021,,0,1,24,1,1,2,0,2,0,0,0
1,1777,,0,1,23,0,1,2,0,1,0,0,0
1,5411,,0,1,40,0,1,3,1,2,0,0,0
1,4898,,1,1,39,0,1,1.4931507,0,2,0,0,0
1,2078,,0,1,26,0,1,4,0,1,0,0,0
1,5068,,0,1,37,0,1,1.4931507,0,4,0,0,0
1,2510,,1,1,52,1,1,3,3,1,0,0,0
1,2358,2115,1,1,22,1,1,2,0,2,1,1,0
1,5764,,1,1,45,1,1,3,0,1,0,0,0
1,249,,1,1,31,1,1,2.1397259,0,1,0,0,0
1,2349,,0,1,31,0,1,2.9041095,0,2,0,0,0
1,4532,,1,1,48,0,1,15,0,1,0,0,0
1,3827,,0,1,22,0,1,1.0821918,0,1,0,0,0
1,2472,,0,1,35,0,1,7,0,1,0,0,0
1,4058,,0,1,22,0,1,3,0,1,0,0,0
1,3635,,1,1,45,0,1,3,1,1,0,0,0
1,355,,1,1,22,0,1,5.9041095,0,1,0,0,0
1,3649,,0,1,23,1,1,2.4931507,0,2,0,0,0
1,6002,,0,1,45,0,1,3,0,1,0,0,0
1,4154,,1,1,28,1,1,3,0,1,0,0,0
1,5166,,0,1,29,0,1,1.4931507,1,1,0,0,0
1,4453,,1,1,42,0,0,1.2767123,0,1,0,0,0
1,1869,,0,1,40,0,1,7,0,1,0,0,0
1,4718,,0,1,31,0,1,3,0,1,0,0,0
1,1620,,1,1,42,0,1,5,0,1,0,0,0
1,4405,,0,1,37,0,1,4,0,2,0,0,0
1,3646,,1,1,40,1,1,3,0,1,0,0,0
1,4661,,0,1,51,0,1,1.0027397,0,1,0,0,0
1,1323,,0,1,29,0,1,3,0,2,0,0,0
1,1684,476,0,1,21,0,0,1.0027397,0,1,1,1,0
1,2608,,0,1,24,0,0,2,1,2,0,0,0
1,5263,,0,1,28,0,0,3,0,2,0,0,0
1,5737,,0,1,31,0,1,4,1,2,0,0,0
1,2461,495,1,1,22,1,1,3,0,1,1,1,0
1,5002,,0,1,36,0,1,3,1,1,0,0,0
1,4437,,0,1,60,0,0,4.1863012,2,1,0,0,0
1,3485,,0,1,31,0,1,10,0,2,0,0,0
1,4420,,0,1,36,0,1,7,1,2,0,0,0
1,5415,,0,1,32,1,1,5,0,1,0,0,0
1,3023,478,1,1,22,0,1,8,0,2,1,1,0
1,4424,,0,1,50,0,0,3,1,1,0,0,0
1,5113,,1,1,44,0,1,3,0,1,0,0,0
1,3899,,1,1,26,1,1,3,0,1,0,0,0
1,2609,,0,1,28,0,1,3,1,2,0,0,0
1,3491,,0,1,32,1,1,3,0,1,0,0,0
1,1438,,1,1,41,1,0,3.3287671,0,2,0,0,0
1,1359,,0,1,48,0,1,15,0,1,0,0,0
1,3660,,1,1,42,0,0,3.2849314,0,2,0,0,0
1,935,2024,1,1,30,1,1,6,0,2,1,0,1
1,4184,,0,1,29,0,1,3,0,2,0,0,0
1,5293,86,1,1,22,0,1,3,0,2,1,1,0
1,1088,,1,1,25,1,1,1.0027397,0,2,0,0,0
1,3549,,1,1,33,1,1,1.4931507,1,2,0,0,0
1,4652,,0,1,26,0,0,2,0,1,0,0,0
1,5530,,1,1,23,1,1,1.6575342,0,1,0,0,0
0,-108,,0,1,36,0,1,7,0,1,0,0,0
1,4339,,1,1,31,1,1,3,0,1,0,0,0
1,5486,,0,1,34,0,1,3,0,1,0,0,0
1,1715,,0,1,26,0,1,4.0410957,0,1,0,0,0
1,5711,,0,1,29,1,1,3,0,1,0,0,0
1,4227,,0,1,34,0,1,4,1,4,0,0,0
1,2474,,0,1,24,1,1,3,0,2,0,0,0
1,4618,,1,1,28,1,1,4,1,1,0,0,0
1,2211,,0,1,27,1,1,6,0,2,0,0,0
1,3912,,0,1,60,0,1,5,2,4,0,0,0
1,3490,,0,1,30,0,1,3.7150686,0,2,0,0,0
1,3935,,0,1,34,0,1,1.4931507,0,1,0,0,0
1,4739,,0,1,35,0,0,3,0,1,0,0,0
1,2313,,1,1,31,1,1,2,0,1,0,0,0
1,1643,,1,1,42,1,1,2.5424657,3,1,0,0,0
1,4178,,0,1,29,1,1,3,0,3,0,0,0
1,4725,,1,1,29,1,1,3,0,2,0,0,0
1,5141,435,0,1,30,1,1,3.2356164,1,2,1,0,1
1,4030,,0,1,32,0,1,2.4931507,0,3,0,0,0
1,4492,,1,1,37,0,1,3,0,1,0,0,0
1,5277,,1,1,62,1,0,5,0,2,0,0,0
1,3283,,1,1,56,0,1,1.0027397,0,1,0,0,0
1,1173,,1,1,28,0,1,3,0,2,0,0,0
1,6068,,0,1,36,1,1,3,1,2,0,0,0
1,4654,,0,1,27,0,0,3,0,1,0,0,0
1,1582,,1,1,26,0,1,2.7397261,0,2,0,0,0
1,4260,,0,1,36,0,0,4,0,3,0,0,0
1,5702,,0,1,25,1,0,3,0,1,0,0,0
1,4353,1152,0,1,21,1,1,3.4931507,0,3,1,1,0
1,2503,,0,1,44,0,1,1.4931507,0,1,0,0,0
1,4927,,0,1,27,0,0,3.3287671,0,1,0,0,0
1,3569,,1,1,31,1,1,5,1,2,0,0,0
1,3464,,1,1,28,1,1,3,0,2,0,0,0
1,2084,1680,1,1,22,1,1,3,0,1,1,1,0
1,4911,,0,1,29,1,1,2,1,2,0,0,0
1,3188,,0,1,44,0,1,3,0,1,0,0,0
1,5669,,0,1,34,0,1,3,0,1,0,0,0
1,1694,,0,1,23,0,1,3,0,2,0,0,0
1,2016,,1,1,27,1,0,2.4931507,0,1,0,0,0
1,501,,1,1,38,1,0,4.6082191,0,1,0,0,0
1,4384,406,1,1,26,1,1,3,1,2,1,0,1
1,852,2338,1,1,26,1,1,5.821918,2,3,1,1,0
1,5262,,1,1,38,1,1,5,3,2,0,0,0
1,6151,,0,1,43,0,1,1.0027397,0,3,0,0,0
1,4227,,1,1,32,1,1,1.4931507,0,1,0,0,0
1,3941,,0,1,18,0,1,3,0,2,0,0,0
1,1365,,1,1,26,0,1,3,0,1,0,0,0
1,1936,838,0,1,37,0,1,1.4931507,0,3,1,1,0
1,3587,,1,1,46,0,1,3,0,2,0,0,0
1,1747,,0,1,32,0,1,5,0,1,0,0,0
1,3359,287,1,1,56,1,1,3,1,1,1,1,0
1,4043,,0,1,48,1,0,3,1,1,0,0,0
1,1203,1608,1,1,22,1,1,3,0,2,1,1,0
1,4254,,0,1,56,1,0,3,0,2,0,0,0
1,3947,,1,1,24,0,1,2.2465754,0,2,0,0,0
1,3094,,1,1,29,0,1,3,0,1,0,0,0
1,4011,,0,1,41,0,0,10,2,2,0,0,0
1,3786,,1,1,21,1,1,4.9260273,0,3,0,0,0
1,552,,0,1,25,0,1,2,0,1,0,0,0
1,3014,,0,1,29,0,0,3,0,2,0,0,0
1,2196,,0,1,31,0,1,3,0,1,0,0,0
1,3934,,0,1,64,1,1,15,0,1,0,0,0
1,4926,,0,1,31,0,0,5,1,1,0,0,0
1,5353,,0,1,44,0,1,1.1643835,0,2,0,0,0
1,4928,,0,1,26,1,1,4,0,1,0,0,0
1,2119,,0,1,49,0,1,5,2,2,0,0,0
1,4919,,0,1,35,0,0,3,0,1,0,0,0
1,348,162,0,1,38,1,1,3,0,1,1,1,0
1,4652,,0,1,32,0,1,5,2,2,0,0,0
1,2802,,0,1,29,1,1,6,1,2,0,0,0
1,5039,,0,1,49,0,1,3,0,1,0,0,0
1,3871,,0,1,37,1,1,3.4931507,0,1,0,0,0
1,3184,,0,1,33,0,1,1.0027397,0,1,0,0,0
1,5562,,0,1,28,0,1,2.4931507,0,2,0,0,0
1,4113,,0,1,47,0,0,5,0,1,0,0,0
1,3031,1099,0,1,23,0,1,3,0,1,1,0,1
1,1868,2371,0,1,27,0,1,3,0,3,1,0,1
1,989,,1,1,30,1,1,2.6547945,1,1,0,0,0
1,2134,,1,1,28,0,1,3,0,2,0,0,0
1,3463,1242,0,1,25,1,1,3,0,3,1,1,0
1,1429,,1,1,26,0,1,3,0,1,0,0,0
1,3043,,0,1,21,0,1,4.4931507,0,1,0,0,0
1,2086,,1,1,38,1,0,7,0,1,0,0,0
1,3899,,1,1,34,1,1,8,0,1,0,0,0
1,3674,,1,1,37,1,1,3.5753424,1,1,0,0,0
1,2337,,1,1,31,0,1,3,0,1,0,0,0
1,1071,,0,1,26,0,0,3.3287671,0,3,0,0,0
1,3855,,1,1,29,1,1,9.2109585,1,1,0,0,0
1,2951,,1,1,27,1,1,3,1,1,0,0,0
1,4674,,0,1,33,0,1,3.6410959,0,2,0,0,0
1,1841,,0,1,37,1,1,3,0,1,0,0,0
1,5308,,0,1,52,0,1,3.369863,0,2,0,0,0
1,4695,,1,1,47,1,1,15,1,1,0,0,0
1,5052,,1,1,26,0,1,1.4931507,0,1,0,0,0
1,100,,1,1,27,0,1,5.821918,1,2,0,0,0
1,4206,,1,1,27,1,1,5,0,1,0,0,0
1,4095,,1,1,23,1,1,3,0,2,0,0,0
1,1943,,1,1,67,1,1,5,0,1,0,0,0
1,1095,,0,1,42,1,1,3.410959,0,1,0,0,0
1,3505,,0,1,29,1,0,3,0,1,0,0,0
1,502,,1,1,24,1,1,9.1424656,1,1,0,0,0
1,2501,,0,1,43,0,0,9.3123283,0,2,0,0,0
1,4935,,0,1,32,0,1,3.3287671,0,1,0,0,0
0,-280,,1,1,43,0,1,2,0,1,0,0,0
1,3632,,1,1,28,1,1,4.871233,1,2,0,0,0
1,3763,,0,1,24,0,1,2.5753424,0,1,0,0,0
1,5471,,0,1,46,0,1,3,0,2,0,0,0
1,2945,,0,1,24,0,1,1.4931507,0,3,0,0,0
1,918,,0,1,28,0,1,3.0739727,0,3,0,0,0
1,4529,,0,1,57,0,1,1.4931507,0,1,0,0,0
1,2108,,1,1,31,1,1,3,0,1,0,0,0
1,3644,,0,1,34,0,1,1.3287672,2,1,0,0,0
1,3353,,1,1,29,1,1,3,0,1,0,0,0
1,3238,70,1,1,28,1,1,4,0,1,1,1,0
1,1376,,1,1,21,0,1,12,0,3,0,0,0
1,5045,,0,1,51,0,1,1.0027397,0,2,0,0,0
1,2792,,0,1,30,0,0,4.7287669,0,4,0,0,0
1,284,,1,1,30,1,1,5,0,1,0,0,0
1,5094,,0,1,24,0,0,4.4931507,0,3,0,0,0
1,5023,,1,1,28,0,1,3,0,1,0,0,0
0,-235,,0,1,27,0,1,12,0,1,0,0,0
1,3443,,1,1,64,0,1,5,0,1,0,0,0
1,5131,,0,1,22,0,1,3,0,1,0,0,0
1,5264,,0,1,53,0,0,5,0,2,0,0,0
1,1006,1477,0,1,23,0,1,4,0,2,1,1,0
1,3485,,0,1,23,0,1,4,0,3,0,0,0
1,403,3274,1,1,24,1,1,6,0,1,1,1,0
1,6079,,0,1,25,0,1,3,1,1,0,0,0
1,5250,,0,1,38,0,1,3,0,2,0,0,0
1,1908,,1,1,40,1,1,1.4931507,0,1,0,0,0
1,78,,1,1,31,0,1,15,0,1,0,0,0
1,1165,,1,1,53,0,1,5,0,1,0,0,0
1,3169,86,1,1,25,0,1,4,0,2,1,0,1
1,4079,111,1,1,22,1,0,3,1,1,1,1,0
1,5159,,0,1,25,0,1,3,0,1,0,0,0
1,5418,,0,1,28,0,0,3,0,1,0,0,0
1,706,,1,1,37,0,1,2,2,1,0,0,0
1,978,,1,1,25,1,1,15,0,1,0,0,0
1,3486,,1,1,52,0,1,6,0,3,0,0,0
1,584,,1,1,38,1,1,4.7397261,1,1,0,0,0
1,413,,0,1,35,0,0,2,0,2,0,0,0
1,743,1395,1,1,26,1,1,5,1,4,1,0,1
1,1482,,0,1,38,0,1,2,0,2,0,0,0
1,518,,1,1,36,1,1,5,0,1,0,0,0
1,5533,,0,1,41,0,1,3,0,2,0,0,0
1,1097,,1,1,27,1,1,5,0,1,0,0,0
1,2891,,0,1,20,0,0,1.0027397,0,4,0,0,0
1,5526,,0,1,36,1,1,3,0,1,0,0,0
1,2101,,0,1,29,0,1,3,0,1,0,0,0
1,6291,,1,1,42,1,1,1.4931507,1,1,0,0,0
1,743,,1,1,26,1,0,7,0,1,0,0,0
1,5081,,1,1,43,0,1,3,0,1,0,0,0
1,3741,140,0,1,50,0,1,2.6164384,0,2,1,1,0
1,4563,,0,1,23,1,1,7,0,2,0,0,0
1,3470,,0,1,52,0,1,2,0,1,0,0,0
1,632,,1,1,21,1,0,3,0,1,0,0,0
1,1897,185,0,1,32,0,1,3,0,1,1,1,0
1,3282,,1,1,38,0,1,1.7780821,0,1,0,0,0
1,3168,,0,1,29,0,1,3,1,4,0,0,0
1,1718,,1,1,27,1,1,7.3287673,2,1,0,0,0
1,4987,,0,1,23,1,1,3.1643836,0,2,0,0,0
1,4138,,0,1,51,0,1,3,0,2,0,0,0
1,4562,85,1,1,31,1,1,4.7150683,1,3,1,1,0
1,6285,,1,1,35,1,1,1.4931507,2,1,0,0,0
1,2604,,1,1,28,0,1,5,0,2,0,0,0
1,1280,,1,1,23,0,1,1.4931507,0,1,0,0,0
1,2166,1887,0,1,30,0,1,3,1,2,1,0,1
1,2415,,1,1,29,1,1,5,1,5,0,0,0
1,4953,,0,1,36,0,0,3,1,1,0,0,0
1,5128,,0,1,28,0,0,1.4931507,0,1,0,0,0
1,5275,,0,1,30,1,1,5,0,1,0,0,0
1,1173,246,1,1,23,1,1,1.4931507,0,2,1,1,0
1,5449,,0,1,37,0,1,2,0,2,0,0,0
1,2322,,0,1,22,0,1,3,0,4,0,0,0
1,499,,1,1,31,0,1,3,0,1,0,0,0
1,3646,,1,1,33,1,1,4,0,1,0,0,0
1,3392,,0,1,30,1,1,3,0,1,0,0,0
